# Appendix 1 of Holdaway et al. 2016 Design of New Zealand's grid -based plot network (Landcare Research contract report),,,,,,,,,,,
# Updated 19 July 2016,,,,,,,,,,,
# Static Master Data for national 8km plot grid,,,,,,,,,,,
# Created by Robert Holdaway 20th April 2016,,,,,,,,,,,
# Column A = plotID,,,,,,,,,,,
"# Columns F-K = ideal gird-based plot location, in NZTM, NZMG and WGS84",,,,,,,,,,,
# Columns B & C = ideal randomised year of measurement for a 5 year measurement cycle for all plots,,,,,,,,,,,
# Columns D & E = ideal randomised year of measurement for a 10 year measurement cycle for all plots,,,,,,,,,,,
"# Column L = regional boundaries based on the New Zealand 2016 12 mile high definition spatial layer, downloaded from Statistics New Zealand on 14 April 2016",,,,,,,,,,,
#,,,,,,,,,,,
PlotID,cycle.year,cycle.code,cycle.year.10yr,cycle.code.10yr,NZMG_Northing,NZMG_Easting,WGS84_Lat,WGS84_Long,NZTM_Northing,NZTM_Easting,Region
AF159,2016,3,2018,5,5525074,2224051,-45.42523159,169.3461807,4963313.337,1314163.887,Otago Region
AF160,2016,3,2019,6,5517074,2224051,-45.49714968,169.3416583,4955307.651,1314174.223,Otago Region
AF161,2015,2,2016,3,5509074,2224051,-45.56906661,169.3371249,4947301.976,1314185.046,Otago Region
AF162,2017,4,2021,8,5501074,2224051,-45.64098214,169.3325806,4939296.339,1314196.373,Otago Region
AF163,2015,2,2016,3,5493074,2224051,-45.71289623,169.3280255,4931290.745,1314208.212,Otago Region
AF164,2015,2,2016,3,5485074,2224051,-45.7848088,169.3234596,4923285.204,1314220.57,Otago Region
AF165,2018,5,2022,9,5477074,2224051,-45.85671962,169.3188826,4915279.74,1314233.425,Otago Region
AF166,2015,2,2017,4,5469074,2224051,-45.92862873,169.3142946,4907274.348,1314246.79,Otago Region
AF167,2017,4,2020,7,5461074,2224051,-46.00053616,169.3096957,4899269.028,1314260.671,Otago Region
AF168,2017,4,2021,8,5453074,2224051,-46.07244206,169.305086,4891263.76,1314275.096,Otago Region
AF169,2016,3,2018,5,5445074,2224051,-46.14434631,169.3004654,4883258.561,1314290.055,Otago Region
AF170,2018,5,2023,10,5437074,2224051,-46.21624891,169.295834,4875253.43,1314305.551,Otago Region
AF171,2016,3,2018,5,5429074,2224051,-46.28814994,169.2911917,4867248.358,1314321.588,Otago Region
AF172,2014,1,2014,1,5421074,2224051,-46.3600491,169.2865385,4859243.378,1314338.17,Otago Region
AF173,2016,3,2018,5,5413074,2224051,-46.43194636,169.2818745,4851238.493,1314355.303,Otago Region
AF174,2018,5,2023,10,5405074,2224051,-46.5038417,169.2771996,4843233.708,1314372.992,Otago Region
AF175,2017,4,2020,7,5397074,2224051,-46.57573515,169.2725141,4835229.019,1314391.255,Otago Region
AG134,2017,4,2021,8,5725074,2232051,-43.63002831,169.554693,5163448.11,1322056.692,West Coast Region
AG135,2018,5,2022,9,5717074,2232051,-43.7019671,169.5505699,5155443.982,1322056.594,West Coast Region
AG136,2014,1,2015,2,5709074,2232051,-43.77390691,169.5464346,5147439.615,1322056.759,West Coast Region
AG137,2016,3,2019,6,5701074,2232051,-43.84584666,169.5422875,5139435.131,1322057.217,West Coast Region
AG138,2015,2,2016,3,5693074,2232051,-43.9177863,169.5381287,5131430.535,1322057.972,West Coast Region
AG139,2016,3,2019,6,5685074,2232051,-43.98972576,169.5339578,5123425.836,1322059.011,West Coast Region
AG140,2016,3,2018,5,5677074,2232051,-44.06166434,169.5297762,5115421.113,1322060.435,Otago Region
AG141,2017,4,2020,7,5669074,2232051,-44.13360238,169.5255837,5107416.331,1322062.242,Otago Region
AG142,2016,3,2019,6,5661074,2232051,-44.20553991,169.5213805,5099411.486,1322064.44,Otago Region
AG143,2014,1,2014,1,5653074,2232051,-44.2774773,169.5171669,5091406.537,1322067.074,Otago Region
AG144,2017,4,2021,8,5645074,2232051,-44.34941431,169.5129425,5083401.512,1322070.111,Otago Region
AG145,2017,4,2021,8,5637074,2232051,-44.42135082,169.5087078,5075396.424,1322073.59,Otago Region
AG146,2016,3,2018,5,5629074,2232051,-44.49328671,169.5044634,5067391.289,1322077.563,Otago Region
AG147,2015,2,2016,3,5621074,2232051,-44.56522179,169.5002083,5059386.126,1322081.958,Otago Region
AG148,2018,5,2022,9,5613074,2232051,-44.6371558,169.4959427,5051380.963,1322086.791,Otago Region
AG149,2015,2,2016,3,5605074,2232051,-44.70908875,169.4916666,5043375.801,1322092.067,Otago Region
AG150,2014,1,2014,1,5597074,2232051,-44.78102091,169.4873798,5035370.608,1322097.773,Otago Region
AG151,2014,1,2015,2,5589074,2232051,-44.85295223,169.4830823,5027365.389,1322103.917,Otago Region
AG152,2018,5,2022,9,5581074,2232051,-44.92488267,169.4787741,5019360.149,1322110.498,Otago Region
AG153,2015,2,2016,3,5573074,2232051,-44.99681219,169.4744551,5011354.894,1322117.516,Otago Region
AG154,2014,1,2015,2,5565074,2232051,-45.06874073,169.4701254,5003349.63,1322124.978,Otago Region
AG155,2014,1,2015,2,5557074,2232051,-45.14066824,169.4657851,4995344.362,1322132.902,Otago Region
AG156,2018,5,2023,10,5549074,2232051,-45.21259467,169.4614343,4987339.098,1322141.294,Otago Region
AG157,2015,2,2016,3,5541074,2232051,-45.28451992,169.4570728,4979333.848,1322150.154,Otago Region
AG158,2015,2,2016,3,5533074,2232051,-45.35644407,169.4527009,4971328.603,1322159.497,Otago Region
AG159,2016,3,2018,5,5525074,2232051,-45.42836698,169.4483185,4963323.379,1322169.319,Otago Region
AG160,2014,1,2014,1,5517074,2232051,-45.50028859,169.4439255,4955318.184,1322179.622,Otago Region
AG161,2017,4,2021,8,5509074,2232051,-45.57220899,169.4395219,4947313.005,1322190.411,Otago Region
AG162,2017,4,2021,8,5501074,2232051,-45.64412797,169.4351078,4939307.87,1322201.697,Otago Region
AG163,2017,4,2021,8,5493074,2232051,-45.71604546,169.4306833,4931302.783,1322213.486,Otago Region
AG164,2018,5,2022,9,5485074,2232051,-45.78796143,169.4262484,4923297.751,1322225.787,Otago Region
AG165,2018,5,2023,10,5477074,2232051,-45.85987557,169.4218029,4915292.806,1322238.59,Otago Region
AG166,2015,2,2017,4,5469074,2232051,-45.93178798,169.417347,4907287.938,1322251.901,Otago Region
AG167,2015,2,2016,3,5461074,2232051,-46.00369867,169.4128805,4899283.147,1322265.728,Otago Region
AG168,2014,1,2014,1,5453074,2232051,-46.07560778,169.4084037,4891278.416,1322280.082,Otago Region
AG169,2016,3,2018,5,5445074,2232051,-46.1475152,169.4039164,4883273.758,1322294.964,Otago Region
AG170,2016,3,2018,5,5437074,2232051,-46.21942093,169.3994187,4875269.173,1322310.376,Otago Region
AG171,2014,1,2015,2,5429074,2232051,-46.29132503,169.3949105,4867264.656,1322326.321,Otago Region
AG172,2014,1,2014,1,5421074,2232051,-46.36322728,169.3903919,4859260.231,1322342.811,Otago Region
AG173,2016,3,2018,5,5413074,2232051,-46.43512762,169.385863,4851255.904,1322359.855,Otago Region
AG174,2018,5,2022,9,5405074,2232051,-46.50702603,169.3813239,4843251.678,1322377.457,Otago Region
AG175,2017,4,2020,7,5397074,2232051,-46.57892252,169.3767745,4835247.553,1322395.628,Otago Region
AH133,2014,1,2014,1,5733074,2240051,-43.5610322,169.6577287,5171451.608,1330060.75,West Coast Region
AH134,2014,1,2014,1,5725074,2240051,-43.63297513,169.6537363,5163447.965,1330060.472,West Coast Region
AH135,2017,4,2021,8,5717074,2240051,-43.70491852,169.6497328,5155444.149,1330060.491,West Coast Region
AH136,2014,1,2014,1,5709074,2240051,-43.77686351,169.645717,5147440.029,1330060.734,West Coast Region
AH137,2016,3,2018,5,5701074,2240051,-43.84880819,169.6416899,5139435.822,1330061.276,West Coast Region
AH138,2014,1,2014,1,5693074,2240051,-43.92075247,169.6376516,5131431.539,1330062.121,West Coast Region
AH139,2014,1,2014,1,5685074,2240051,-43.99269619,169.6336018,5123427.195,1330063.253,Otago Region
AH140,2018,5,2022,9,5677074,2240051,-44.06463883,169.6295418,5115422.853,1330064.773,Otago Region
AH141,2015,2,2016,3,5669074,2240051,-44.13658078,169.6254713,5107418.469,1330066.671,Canterbury Region
AH142,2017,4,2020,7,5661074,2240051,-44.20852213,169.6213904,5099414.032,1330068.959,Canterbury Region
AH143,2017,4,2021,8,5653074,2240051,-44.28046331,169.6172997,5091409.498,1330071.688,Canterbury Region
AH144,2015,2,2017,4,5645074,2240051,-44.35240407,169.6131987,5083404.893,1330074.815,Canterbury Region
AH145,2017,4,2021,8,5637074,2240051,-44.42434426,169.6090877,5075400.235,1330078.381,Canterbury Region
AH146,2018,5,2022,9,5629074,2240051,-44.49628375,169.6049673,5067395.539,1330082.422,Otago Region
AH147,2014,1,2015,2,5621074,2240051,-44.56822249,169.6008365,5059390.809,1330086.873,Otago Region
AH148,2016,3,2019,6,5613074,2240051,-44.64016033,169.5966954,5051386.062,1330091.743,Otago Region
AH149,2016,3,2018,5,5605074,2240051,-44.71209724,169.592544,5043381.301,1330097.038,Otago Region
AH150,2018,5,2023,10,5597074,2240051,-44.78403326,169.5883824,5035376.521,1330102.763,Otago Region
AH151,2018,5,2023,10,5589074,2240051,-44.8559683,169.5842107,5027371.733,1330108.928,Otago Region
AH152,2017,4,2021,8,5581074,2240051,-44.9279024,169.5800286,5019366.933,1330115.524,Otago Region
AH153,2015,2,2017,4,5573074,2240051,-44.99983554,169.5758361,5011362.124,1330122.554,Otago Region
AH154,2015,2,2017,4,5565074,2240051,-45.07176764,169.5716334,5003357.312,1330130.023,Otago Region
AH155,2014,1,2014,1,5557074,2240051,-45.14369869,169.5674204,4995352.501,1330137.945,Otago Region
AH156,2014,1,2015,2,5549074,2240051,-45.21562862,169.5631972,4987347.699,1330146.324,Otago Region
AH157,2017,4,2020,7,5541074,2240051,-45.28755735,169.5589639,4979342.913,1330155.164,Otago Region
AH158,2015,2,2017,4,5533074,2240051,-45.35948493,169.5547204,4971338.141,1330164.48,Otago Region
AH159,2017,4,2020,7,5525074,2240051,-45.43141123,169.5504669,4963333.395,1330174.269,Otago Region
AH160,2015,2,2017,4,5517074,2240051,-45.5033362,169.5462031,4955328.683,1330184.534,Otago Region
AH161,2015,2,2017,4,5509074,2240051,-45.57525989,169.5419293,4947323.996,1330195.284,Otago Region
AH162,2016,3,2018,5,5501074,2240051,-45.64718212,169.5376455,4939319.358,1330206.524,Otago Region
AH163,2017,4,2021,8,5493074,2240051,-45.71910282,169.5333515,4931314.775,1330218.259,Otago Region
AH164,2018,5,2022,9,5485074,2240051,-45.79102197,169.5290476,4923310.25,1330230.498,Otago Region
AH165,2014,1,2015,2,5477074,2240051,-45.86293927,169.5247337,4915305.817,1330243.24,Otago Region
AH166,2014,1,2015,2,5469074,2240051,-45.9348548,169.5204097,4907301.466,1330256.492,Otago Region
AH167,2016,3,2019,6,5461074,2240051,-46.00676858,169.5160758,4899297.197,1330270.257,Otago Region
AH168,2014,1,2014,1,5453074,2240051,-46.07868072,169.5117318,4891292.995,1330284.537,Otago Region
AH169,2018,5,2023,10,5445074,2240051,-46.15059111,169.5073778,4883288.876,1330299.339,Otago Region
AH170,2018,5,2023,10,5437074,2240051,-46.22249977,169.5030137,4875284.834,1330314.663,Otago Region
AH171,2017,4,2021,8,5429074,2240051,-46.29440676,169.4986396,4867280.865,1330330.511,Otago Region
AH172,2018,5,2023,10,5421074,2240051,-46.3663119,169.4942556,4859276.991,1330346.903,Otago Region
AH173,2018,5,2023,10,5413074,2240051,-46.43821511,169.4898619,4851273.218,1330363.852,Otago Region
AH174,2018,5,2023,10,5405074,2240051,-46.51011637,169.4854584,4843269.55,1330381.362,Otago Region
AI132,2016,3,2018,5,5741074,2248051,-43.49194049,169.7605261,5179454.479,1338064.537,West Coast Region
AI133,2015,2,2017,4,5733074,2248051,-43.56388749,169.7566635,5171451.302,1338064.073,West Coast Region
AI134,2014,1,2015,2,5725074,2248051,-43.63583484,169.7527901,5163447.965,1338063.894,West Coast Region
AI135,2016,3,2019,6,5717074,2248051,-43.70778281,169.7489055,5155444.436,1338063.979,West Coast Region
AI136,2017,4,2021,8,5709074,2248051,-43.77973304,169.7450079,5147440.531,1338064.188,West Coast Region
AI137,2015,2,2016,3,5701074,2248051,-43.85168253,169.7411,5139436.588,1338064.747,West Coast Region
AI138,2016,3,2018,5,5693074,2248051,-43.9236311,169.7371822,5131432.631,1338065.672,West Coast Region
AI139,2018,5,2022,9,5685074,2248051,-43.99557849,169.7332545,5123428.687,1338066.969,Canterbury Region
AI140,2016,3,2018,5,5677074,2248051,-44.06752485,169.7293167,5115424.74,1338068.637,Canterbury Region
AI141,2016,3,2019,6,5669074,2248051,-44.13947054,169.7253687,5107420.749,1338070.669,Canterbury Region
AI142,2016,3,2019,6,5661074,2248051,-44.21141566,169.7214107,5099416.705,1338073.081,Canterbury Region
AI143,2018,5,2022,9,5653074,2248051,-44.28336056,169.717443,5091412.569,1338075.908,Canterbury Region
AI144,2018,5,2023,10,5645074,2248051,-44.35530503,169.7134653,5083408.363,1338079.124,Canterbury Region
AI145,2015,2,2017,4,5637074,2248051,-44.4272489,169.709478,5075404.11,1338082.769,Canterbury Region
AI146,2015,2,2016,3,5629074,2248051,-44.49919203,169.7054814,5067399.823,1338086.866,Canterbury Region
AI147,2015,2,2017,4,5621074,2248051,-44.57113442,169.7014748,5059395.503,1338091.363,Canterbury Region
AI148,2015,2,2017,4,5613074,2248051,-44.64307591,169.6974583,5051391.166,1338096.27,Otago Region
AI149,2016,3,2019,6,5605074,2248051,-44.71501647,169.6934318,5043386.815,1338101.59,Otago Region
AI150,2017,4,2020,7,5597074,2248051,-44.7869561,169.6893955,5035382.453,1338107.333,Otago Region
AI151,2018,5,2022,9,5589074,2248051,-44.85889467,169.6853494,5027378.093,1338113.512,Otago Region
AI152,2018,5,2022,9,5581074,2248051,-44.93083225,169.6812934,5019373.727,1338120.117,Otago Region
AI153,2018,5,2023,10,5573074,2248051,-45.00276881,169.6772275,5011369.359,1338127.152,Otago Region
AI154,2017,4,2021,8,5565074,2248051,-45.07470429,169.6731516,5003364.996,1338134.622,Otago Region
AI155,2015,2,2016,3,5557074,2248051,-45.1466387,169.6690659,4995360.636,1338142.534,Otago Region
AI156,2014,1,2015,2,5549074,2248051,-45.21857196,169.6649704,4987356.289,1338150.895,Otago Region
AI157,2014,1,2015,2,5541074,2248051,-45.290504,169.6608651,4979351.963,1338159.709,Otago Region
AI158,2016,3,2018,5,5533074,2248051,-45.36243483,169.6567501,4971347.657,1338168.992,Otago Region
AI159,2015,2,2017,4,5525074,2248051,-45.43436433,169.6526254,4963343.385,1338178.742,Otago Region
AI160,2014,1,2015,2,5517074,2248051,-45.50629247,169.648491,4955339.151,1338188.963,Otago Region
AI161,2017,4,2020,7,5509074,2248051,-45.57821927,169.6443469,4947334.951,1338199.669,Otago Region
AI162,2015,2,2017,4,5501074,2248051,-45.65014454,169.6401932,4939330.807,1338210.857,Otago Region
AI163,2016,3,2019,6,5493074,2248051,-45.72206825,169.6360298,4931326.724,1338222.533,Otago Region
AI164,2014,1,2014,1,5485074,2248051,-45.79399033,169.6318569,4923322.708,1338234.704,Otago Region
AI165,2015,2,2017,4,5477074,2248051,-45.86591057,169.6276744,4915318.785,1338247.377,Otago Region
AI166,2016,3,2019,6,5469074,2248051,-45.93782904,169.6234823,4907314.947,1338260.555,Otago Region
AI167,2015,2,2017,4,5461074,2248051,-46.00974573,169.6192807,4899311.192,1338274.244,Otago Region
AI168,2014,1,2015,2,5453074,2248051,-46.08166075,169.6150697,4891307.512,1338288.453,Otago Region
AI169,2017,4,2020,7,5445074,2248051,-46.15357401,169.6108491,4883303.916,1338303.182,Otago Region
AI170,2014,1,2015,2,5437074,2248051,-46.2254855,169.6066188,4875300.403,1338318.42,Otago Region
AI171,2014,1,2015,2,5429074,2248051,-46.29739523,169.6023787,4867296.974,1338334.162,Otago Region
AI172,2018,5,2023,10,5421074,2248051,-46.36930304,169.5981292,4859293.647,1338350.449,Otago Region
AI173,2017,4,2020,7,5413074,2248051,-46.44120891,169.5938706,4851290.426,1338367.295,Otago Region
AI174,2018,5,2023,10,5405074,2248051,-46.5131128,169.5896027,4843287.314,1338384.701,Otago Region
AJ131,2015,2,2017,4,5749074,2256051,-43.42275348,169.8630862,5187456.768,1346068.071,West Coast Region
AJ132,2015,2,2016,3,5741074,2256051,-43.49470466,169.8593528,5179454.017,1346067.443,West Coast Region
AJ133,2018,5,2022,9,5733074,2256051,-43.56665592,169.8556089,5171451.138,1346067.083,West Coast Region
AJ134,2018,5,2022,9,5725074,2256051,-43.63860756,169.8518543,5163448.096,1346066.985,West Coast Region
AJ135,2014,1,2014,1,5717074,2256051,-43.71056006,169.8480882,5155444.837,1346067.102,West Coast Region
AJ136,2018,5,2022,9,5709074,2256051,-43.78251543,169.8443081,5147441.128,1346067.224,West Coast Region
AJ137,2018,5,2022,9,5701074,2256051,-43.85446956,169.8405192,5139437.445,1346067.777,Canterbury Region
AJ138,2014,1,2015,2,5693074,2256051,-43.92642213,169.836722,5131433.822,1346068.788,Canterbury Region
AJ139,2018,5,2023,10,5685074,2256051,-43.99837286,169.8329167,5123430.291,1346070.282,Canterbury Region
AJ140,2018,5,2022,9,5677074,2256051,-44.07032277,169.8291015,5115426.734,1346072.115,Canterbury Region
AJ141,2017,4,2020,7,5669074,2256051,-44.14227207,169.8252762,5107423.128,1346074.293,Canterbury Region
AJ142,2018,5,2022,9,5661074,2256051,-44.21422085,169.8214411,5099419.463,1346076.83,Canterbury Region
AJ143,2017,4,2021,8,5653074,2256051,-44.28616938,169.8175965,5091415.711,1346079.752,Canterbury Region
AJ144,2015,2,2017,4,5645074,2256051,-44.35811745,169.8137421,5083411.892,1346083.053,Canterbury Region
AJ145,2018,5,2023,10,5637074,2256051,-44.43006486,169.8098785,5075408.034,1346086.769,Canterbury Region
AJ146,2014,1,2014,1,5629074,2256051,-44.50201149,169.8060057,5067404.147,1346090.914,Canterbury Region
AJ147,2017,4,2021,8,5621074,2256051,-44.57395737,169.8021233,5059400.229,1346095.454,Canterbury Region
AJ148,2014,1,2014,1,5613074,2256051,-44.64590235,169.7982312,5051396.295,1346100.388,Canterbury Region
AJ149,2014,1,2014,1,5605074,2256051,-44.7178464,169.7943296,5043392.349,1346105.727,Otago Region
AJ150,2015,2,2016,3,5597074,2256051,-44.78978945,169.7904185,5035388.399,1346111.482,Otago Region
AJ151,2017,4,2021,8,5589074,2256051,-44.86173138,169.786498,5027384.461,1346117.671,Otago Region
AJ152,2017,4,2021,8,5581074,2256051,-44.93367227,169.7825681,5019380.523,1346124.282,Otago Region
AJ153,2018,5,2022,9,5573074,2256051,-45.00561208,169.7786287,5011376.591,1346131.316,Otago Region
AJ154,2018,5,2022,9,5565074,2256051,-45.07755076,169.7746797,5003372.67,1346138.779,Otago Region
AJ155,2015,2,2017,4,5557074,2256051,-45.14948836,169.7707213,4995368.754,1346146.675,Otago Region
AJ156,2015,2,2017,4,5549074,2256051,-45.22142479,169.7667534,4987364.857,1346155.011,Otago Region
AJ157,2014,1,2015,2,5541074,2256051,-45.29335994,169.7627761,4979360.986,1346163.795,Otago Region
AJ158,2015,2,2017,4,5533074,2256051,-45.36529384,169.7587895,4971357.142,1346173.039,Otago Region
AJ159,2017,4,2021,8,5525074,2256051,-45.43722636,169.7547936,4963353.337,1346182.743,Otago Region
AJ160,2015,2,2017,4,5517074,2256051,-45.50915748,169.7507885,4955349.576,1346192.916,Otago Region
AJ161,2014,1,2014,1,5509074,2256051,-45.5810872,169.7467742,4947345.858,1346203.571,Otago Region
AJ162,2015,2,2016,3,5501074,2256051,-45.65301534,169.7427506,4939342.203,1346214.702,Otago Region
AJ163,2018,5,2022,9,5493074,2256051,-45.72494185,169.7387178,4931338.617,1346226.312,Otago Region
AJ164,2016,3,2019,6,5485074,2256051,-45.79686668,169.7346758,4923335.106,1346238.41,Otago Region
AJ165,2018,5,2023,10,5477074,2256051,-45.86878969,169.7306247,4915331.686,1346251.007,Otago Region
AJ166,2014,1,2015,2,5469074,2256051,-45.9407109,169.7265645,4907328.354,1346264.105,Otago Region
AJ167,2015,2,2016,3,5461074,2256051,-46.01263034,169.7224952,4899325.108,1346277.714,Otago Region
AJ168,2018,5,2022,9,5453074,2256051,-46.08454808,169.718417,4891321.94,1346291.845,Otago Region
AJ169,2016,3,2019,6,5445074,2256051,-46.15646403,169.7143298,4883318.861,1346306.497,Otago Region
AJ170,2018,5,2022,9,5437074,2256051,-46.22837814,169.7102333,4875315.874,1346321.643,Otago Region
AJ171,2015,2,2017,4,5429074,2256051,-46.30029039,169.7061272,4867312.983,1346337.278,Otago Region
AJ172,2017,4,2020,7,5421074,2256051,-46.3722007,169.7020122,4859310.197,1346353.451,Otago Region
AJ173,2017,4,2020,7,5413074,2256051,-46.44410902,169.6978886,4851307.524,1346370.188,Otago Region
AJ174,2016,3,2019,6,5405074,2256051,-46.51601533,169.6937564,4843304.966,1346387.486,Otago Region
AK131,2015,2,2016,3,5749074,2264051,-43.42542689,169.9618042,5187456.153,1354070.511,West Coast Region
AK132,2015,2,2017,4,5741074,2264051,-43.49738209,169.9581892,5179453.702,1354070.002,West Coast Region
AK133,2014,1,2014,1,5733074,2264051,-43.56933802,169.9545632,5171451.05,1354069.691,West Coast Region
AK134,2017,4,2020,7,5725074,2264051,-43.64129421,169.9509269,5163448.25,1354069.642,West Coast Region
AK135,2018,5,2023,10,5717074,2264051,-43.71325119,169.9472796,5155445.241,1354069.798,West Coast Region
AK136,2016,3,2019,6,5709074,2264051,-43.78521072,169.9436187,5147441.821,1354069.967,West Coast Region
AK137,2017,4,2020,7,5701074,2264051,-43.85716884,169.9399498,5139438.446,1354070.583,Canterbury Region
AK138,2016,3,2019,6,5693074,2264051,-43.92912507,169.9362735,5131435.172,1354071.698,Canterbury Region
AK139,2015,2,2016,3,5685074,2264051,-44.00107913,169.9325901,5123432.03,1354073.341,Canterbury Region
AK140,2014,1,2014,1,5677074,2264051,-44.07303254,169.928897,5115428.844,1354075.307,Canterbury Region
AK141,2014,1,2015,2,5669074,2264051,-44.14498534,169.9251942,5107425.608,1354077.607,Canterbury Region
AK142,2017,4,2020,7,5661074,2264051,-44.21693766,169.9214819,5099422.312,1354080.255,Canterbury Region
AK143,2015,2,2016,3,5653074,2264051,-44.28888968,169.9177602,5091418.932,1354083.263,Canterbury Region
AK144,2014,1,2014,1,5645074,2264051,-44.36084123,169.9140291,5083415.49,1354086.638,Canterbury Region
AK145,2017,4,2020,7,5637074,2264051,-44.43279207,169.910289,5075412.013,1354090.411,Canterbury Region
AK146,2014,1,2015,2,5629074,2264051,-44.5047421,169.9065399,5067408.513,1354094.592,Canterbury Region
AK147,2018,5,2023,10,5621074,2264051,-44.57669133,169.9027815,5059404.987,1354099.161,Canterbury Region
AK148,2017,4,2020,7,5613074,2264051,-44.64863966,169.8990139,5051401.447,1354104.117,Otago Region
AK149,2018,5,2023,10,5605074,2264051,-44.72058702,169.8952371,5043397.9,1354109.471,Otago Region
AK150,2015,2,2016,3,5597074,2264051,-44.79253334,169.8914512,5035394.356,1354115.233,Otago Region
AK151,2016,3,2018,5,5589074,2264051,-44.86447846,169.8876563,5027390.832,1354121.421,Otago Region
AK152,2016,3,2019,6,5581074,2264051,-44.93642249,169.8838524,5019387.315,1354128.023,Otago Region
AK153,2016,3,2018,5,5573074,2264051,-45.0083654,169.8800393,5011383.81,1354135.045,Otago Region
AK154,2014,1,2015,2,5565074,2264051,-45.08030714,169.8762172,5003380.322,1354142.49,Otago Region
AK155,2014,1,2015,2,5557074,2264051,-45.15224776,169.8723859,4995376.845,1354150.363,Otago Region
AK156,2017,4,2020,7,5549074,2264051,-45.22418715,169.8685457,4987373.392,1354158.67,Otago Region
AK157,2018,5,2023,10,5541074,2264051,-45.29612524,169.8646964,4979369.972,1354167.418,Otago Region
AK158,2014,1,2014,1,5533074,2264051,-45.368062,169.8608382,4971366.586,1354176.616,Otago Region
AK159,2014,1,2014,1,5525074,2264051,-45.43999735,169.8569711,4963363.246,1354186.269,Otago Region
AK160,2016,3,2018,5,5517074,2264051,-45.51193124,169.8530951,4955359.956,1354196.384,Otago Region
AK161,2016,3,2018,5,5509074,2264051,-45.58386369,169.8492104,4947356.715,1354206.978,Otago Region
AK162,2016,3,2019,6,5501074,2264051,-45.65579451,169.8453169,4939353.544,1354218.041,Otago Region
AK163,2016,3,2019,6,5493074,2264051,-45.72772367,169.8414146,4931350.447,1354229.581,Otago Region
AK164,2017,4,2021,8,5485074,2264051,-45.7996511,169.8375035,4923347.43,1354241.602,Otago Region
AK165,2015,2,2016,3,5477074,2264051,-45.87157672,169.8335838,4915344.506,1354254.121,Otago Region
AK166,2016,3,2019,6,5469074,2264051,-45.94350051,169.8296555,4907341.673,1354267.138,Otago Region
AK167,2016,3,2019,6,5461074,2264051,-46.0154225,169.8257186,4899338.931,1354280.66,Otago Region
